particula_id,tipo,frame,x_px
0,estacionaria,73,391.10824403520184
0,estacionaria,74,391.10824403520184
0,estacionaria,75,391.10824403520184
0,estacionaria,76,391.10824403520184
0,estacionaria,77,391.10824403520184
0,estacionaria,78,391.10824403520184
0,estacionaria,79,391.10824403520184
0,estacionaria,80,391.10824403520184
0,estacionaria,81,391.10824403520184
0,estacionaria,82,391.10824403520184
0,estacionaria,83,391.10824403520184
0,estacionaria,84,391.10824403520184
0,estacionaria,85,391.10824403520184
0,estacionaria,86,391.10824403520184
0,estacionaria,87,391.10824403520184
0,estacionaria,88,391.10824403520184
0,estacionaria,89,391.10824403520184
0,estacionaria,90,391.10824403520184
0,estacionaria,91,391.10824403520184
0,estacionaria,92,391.10824403520184
0,estacionaria,93,391.10824403520184
0,estacionaria,94,391.10824403520184
0,estacionaria,95,391.10824403520184
0,estacionaria,96,391.10824403520184
0,estacionaria,97,391.10824403520184
0,estacionaria,98,391.10824403520184
0,estacionaria,99,391.10824403520184
0,estacionaria,100,391.10824403520184
0,estacionaria,101,391.10824403520184
0,estacionaria,102,391.10824403520184
0,estacionaria,103,391.10824403520184
0,estacionaria,104,391.10824403520184
0,estacionaria,105,391.10824403520184
0,estacionaria,106,391.10824403520184
0,estacionaria,107,391.10824403520184
0,estacionaria,108,391.10824403520184
0,estacionaria,109,391.10824403520184
0,estacionaria,110,391.10824403520184
0,estacionaria,111,391.10824403520184
0,estacionaria,112,391.10824403520184
0,estacionaria,113,391.10824403520184
0,estacionaria,114,391.10824403520184
0,estacionaria,115,391.10824403520184
0,estacionaria,116,391.10824403520184
0,estacionaria,117,391.10824403520184
0,estacionaria,118,391.10824403520184
0,estacionaria,119,391.10824403520184
0,estacionaria,120,391.10824403520184
0,estacionaria,121,391.10824403520184
0,estacionaria,122,391.10824403520184
0,estacionaria,123,391.10824403520184
0,estacionaria,124,391.10824403520184
0,estacionaria,125,391.10824403520184
0,estacionaria,126,391.10824403520184
0,estacionaria,127,391.10824403520184
0,estacionaria,128,391.10824403520184
0,estacionaria,129,391.10824403520184
0,estacionaria,130,391.10824403520184
0,estacionaria,131,391.10824403520184
0,estacionaria,132,391.10824403520184
0,estacionaria,133,391.10824403520184
0,estacionaria,134,391.10824403520184
0,estacionaria,135,391.10824403520184
0,estacionaria,136,391.10824403520184
0,estacionaria,137,391.10824403520184
0,estacionaria,138,391.10824403520184
0,estacionaria,139,391.10824403520184
0,estacionaria,140,391.10824403520184
0,estacionaria,141,391.10824403520184
0,estacionaria,142,391.10824403520184
0,estacionaria,143,391.10824403520184
0,estacionaria,144,391.10824403520184
0,estacionaria,145,391.10824403520184
0,estacionaria,146,391.10824403520184
0,estacionaria,147,391.10824403520184
0,estacionaria,148,391.10824403520184
0,estacionaria,149,391.10824403520184
0,estacionaria,150,391.10824403520184
0,estacionaria,151,391.10824403520184
0,estacionaria,152,391.10824403520184
0,estacionaria,153,391.10824403520184
0,estacionaria,154,391.10824403520184
0,estacionaria,155,391.10824403520184
0,estacionaria,156,391.10824403520184
0,estacionaria,157,391.10824403520184
0,estacionaria,158,391.10824403520184
0,estacionaria,159,391.10824403520184
0,estacionaria,160,391.10824403520184
0,estacionaria,161,391.10824403520184
0,estacionaria,162,391.10824403520184
0,estacionaria,163,391.10824403520184
0,estacionaria,164,391.10824403520184
0,estacionaria,165,391.10824403520184
0,estacionaria,166,391.10824403520184
0,estacionaria,167,391.10824403520184
0,estacionaria,168,391.10824403520184
0,estacionaria,169,391.10824403520184
0,estacionaria,170,391.10824403520184
0,estacionaria,171,391.10824403520184
0,estacionaria,172,391.10824403520184
0,estacionaria,173,391.10824403520184
0,estacionaria,174,391.10824403520184
0,estacionaria,175,391.10824403520184
0,estacionaria,176,391.10824403520184
0,estacionaria,177,391.10824403520184
0,estacionaria,178,391.10824403520184
0,estacionaria,179,391.10824403520184
0,estacionaria,180,391.10824403520184
0,estacionaria,181,391.10824403520184
0,estacionaria,182,391.10824403520184
0,estacionaria,183,391.10824403520184
0,estacionaria,184,391.10824403520184
0,estacionaria,185,391.10824403520184
0,estacionaria,186,391.10824403520184
0,estacionaria,187,391.10824403520184
0,estacionaria,188,391.10824403520184
0,estacionaria,189,391.10824403520184
0,estacionaria,190,391.10824403520184
0,estacionaria,191,391.10824403520184
0,estacionaria,192,391.10824403520184
0,estacionaria,193,391.10824403520184
0,estacionaria,194,391.10824403520184
0,estacionaria,195,391.10824403520184
0,estacionaria,196,391.10824403520184
0,estacionaria,197,391.10824403520184
0,estacionaria,198,391.10824403520184
0,estacionaria,199,391.10824403520184
0,estacionaria,200,391.10824403520184
0,estacionaria,201,391.10824403520184
0,estacionaria,202,391.10824403520184
0,estacionaria,203,391.10824403520184
0,estacionaria,204,391.10824403520184
0,estacionaria,205,391.10824403520184
0,estacionaria,206,391.10824403520184
0,estacionaria,207,391.10824403520184
0,estacionaria,208,391.10824403520184
0,estacionaria,209,391.10824403520184
0,estacionaria,210,391.10824403520184
0,estacionaria,211,391.10824403520184
0,estacionaria,212,391.10824403520184
0,estacionaria,213,391.10824403520184
0,estacionaria,214,391.10824403520184
0,estacionaria,215,391.10824403520184
0,estacionaria,216,391.10824403520184
0,estacionaria,217,391.10824403520184
0,estacionaria,218,391.10824403520184
0,estacionaria,219,391.10824403520184
0,estacionaria,220,391.10824403520184
0,estacionaria,221,391.10824403520184
0,estacionaria,222,391.10824403520184
0,estacionaria,223,391.10824403520184
0,estacionaria,224,391.10824403520184
0,estacionaria,225,391.10824403520184
0,estacionaria,226,391.10824403520184
0,estacionaria,227,391.10824403520184
0,estacionaria,228,391.10824403520184
0,estacionaria,229,391.10824403520184
0,estacionaria,230,391.10824403520184
0,estacionaria,231,391.10824403520184
0,estacionaria,232,391.10824403520184
0,estacionaria,233,391.10824403520184
0,estacionaria,234,391.10824403520184
0,estacionaria,235,391.10824403520184
0,estacionaria,236,391.10824403520184
0,estacionaria,237,391.10824403520184
0,estacionaria,238,391.10824403520184
0,estacionaria,239,391.10824403520184
0,estacionaria,240,391.10824403520184
0,estacionaria,241,391.10824403520184
0,estacionaria,242,391.10824403520184
0,estacionaria,243,391.10824403520184
0,estacionaria,244,391.10824403520184
0,estacionaria,245,391.10824403520184
0,estacionaria,246,391.10824403520184
0,estacionaria,247,391.10824403520184
0,estacionaria,248,391.10824403520184
0,estacionaria,249,391.10824403520184
0,estacionaria,250,391.10824403520184
0,estacionaria,251,391.10824403520184
0,estacionaria,252,391.10824403520184
0,estacionaria,253,391.10824403520184
0,estacionaria,254,391.10824403520184
0,estacionaria,255,391.10824403520184
1,estacionaria,0,225.2448276772659
1,estacionaria,1,225.2448276772659
1,estacionaria,2,225.2448276772659
1,estacionaria,3,225.2448276772659
1,estacionaria,4,225.2448276772659
1,estacionaria,5,225.2448276772659
1,estacionaria,6,225.2448276772659
1,estacionaria,7,225.2448276772659
1,estacionaria,8,225.2448276772659
1,estacionaria,9,225.2448276772659
1,estacionaria,10,225.2448276772659
1,estacionaria,11,225.2448276772659
1,estacionaria,12,225.2448276772659
1,estacionaria,13,225.2448276772659
1,estacionaria,14,225.2448276772659
1,estacionaria,15,225.2448276772659
1,estacionaria,16,225.2448276772659
1,estacionaria,17,225.2448276772659
1,estacionaria,18,225.2448276772659
1,estacionaria,19,225.2448276772659
1,estacionaria,20,225.2448276772659
1,estacionaria,21,225.2448276772659
1,estacionaria,22,225.2448276772659
1,estacionaria,23,225.2448276772659
1,estacionaria,24,225.2448276772659
1,estacionaria,25,225.2448276772659
1,estacionaria,26,225.2448276772659
1,estacionaria,27,225.2448276772659
1,estacionaria,28,225.2448276772659
1,estacionaria,29,225.2448276772659
1,estacionaria,30,225.2448276772659
1,estacionaria,31,225.2448276772659
1,estacionaria,32,225.2448276772659
1,estacionaria,33,225.2448276772659
1,estacionaria,34,225.2448276772659
1,estacionaria,35,225.2448276772659
1,estacionaria,36,225.2448276772659
1,estacionaria,37,225.2448276772659
1,estacionaria,38,225.2448276772659
1,estacionaria,39,225.2448276772659
1,estacionaria,40,225.2448276772659
1,estacionaria,41,225.2448276772659
1,estacionaria,42,225.2448276772659
1,estacionaria,43,225.2448276772659
1,estacionaria,44,225.2448276772659
1,estacionaria,45,225.2448276772659
1,estacionaria,46,225.2448276772659
1,estacionaria,47,225.2448276772659
1,estacionaria,48,225.2448276772659
1,estacionaria,49,225.2448276772659
1,estacionaria,50,225.2448276772659
1,estacionaria,51,225.2448276772659
1,estacionaria,52,225.2448276772659
1,estacionaria,53,225.2448276772659
1,estacionaria,54,225.2448276772659
1,estacionaria,55,225.2448276772659
1,estacionaria,56,225.2448276772659
1,estacionaria,57,225.2448276772659
1,estacionaria,58,225.2448276772659
1,estacionaria,59,225.2448276772659
1,estacionaria,60,225.2448276772659
1,estacionaria,61,225.2448276772659
1,estacionaria,62,225.2448276772659
1,estacionaria,63,225.2448276772659
1,estacionaria,64,225.2448276772659
1,estacionaria,65,225.2448276772659
1,estacionaria,66,225.2448276772659
1,estacionaria,67,225.2448276772659
1,estacionaria,68,225.2448276772659
1,estacionaria,69,225.2448276772659
1,estacionaria,70,225.2448276772659
1,estacionaria,71,225.2448276772659
1,estacionaria,72,225.2448276772659
1,estacionaria,73,225.2448276772659
1,estacionaria,74,225.2448276772659
1,estacionaria,75,225.2448276772659
1,estacionaria,76,225.2448276772659
1,estacionaria,77,225.2448276772659
1,estacionaria,78,225.2448276772659
1,estacionaria,79,225.2448276772659
1,estacionaria,80,225.2448276772659
1,estacionaria,81,225.2448276772659
1,estacionaria,82,225.2448276772659
1,estacionaria,83,225.2448276772659
1,estacionaria,84,225.2448276772659
1,estacionaria,85,225.2448276772659
1,estacionaria,86,225.2448276772659
1,estacionaria,87,225.2448276772659
1,estacionaria,88,225.2448276772659
1,estacionaria,89,225.2448276772659
1,estacionaria,90,225.2448276772659
1,estacionaria,91,225.2448276772659
1,estacionaria,92,225.2448276772659
1,estacionaria,93,225.2448276772659
1,estacionaria,94,225.2448276772659
1,estacionaria,95,225.2448276772659
1,estacionaria,96,225.2448276772659
1,estacionaria,97,225.2448276772659
1,estacionaria,98,225.2448276772659
1,estacionaria,99,225.2448276772659
1,estacionaria,100,225.2448276772659
1,estacionaria,101,225.2448276772659
1,estacionaria,102,225.2448276772659
1,estacionaria,103,225.2448276772659
1,estacionaria,104,225.2448276772659
1,estacionaria,105,225.2448276772659
1,estacionaria,106,225.2448276772659
1,estacionaria,107,225.2448276772659
1,estacionaria,108,225.2448276772659
1,estacionaria,109,225.2448276772659
1,estacionaria,110,225.2448276772659
1,estacionaria,111,225.2448276772659
1,estacionaria,112,225.2448276772659
1,estacionaria,113,225.2448276772659
1,estacionaria,114,225.2448276772659
1,estacionaria,115,225.2448276772659
1,estacionaria,116,225.2448276772659
1,estacionaria,117,225.2448276772659
1,estacionaria,118,225.2448276772659
1,estacionaria,119,225.2448276772659
1,estacionaria,120,225.2448276772659
1,estacionaria,121,225.2448276772659
1,estacionaria,122,225.2448276772659
1,estacionaria,123,225.2448276772659
1,estacionaria,124,225.2448276772659
1,estacionaria,125,225.2448276772659
1,estacionaria,126,225.2448276772659
1,estacionaria,127,225.2448276772659
1,estacionaria,128,225.2448276772659
1,estacionaria,129,225.2448276772659
1,estacionaria,130,225.2448276772659
1,estacionaria,131,225.2448276772659
1,estacionaria,132,225.2448276772659
1,estacionaria,133,225.2448276772659
1,estacionaria,134,225.2448276772659
1,estacionaria,135,225.2448276772659
1,estacionaria,136,225.2448276772659
1,estacionaria,137,225.2448276772659
1,estacionaria,138,225.2448276772659
1,estacionaria,139,225.2448276772659
1,estacionaria,140,225.2448276772659
1,estacionaria,141,225.2448276772659
1,estacionaria,142,225.2448276772659
1,estacionaria,143,225.2448276772659
1,estacionaria,144,225.2448276772659
1,estacionaria,145,225.2448276772659
1,estacionaria,146,225.2448276772659
1,estacionaria,147,225.2448276772659
1,estacionaria,148,225.2448276772659
1,estacionaria,149,225.2448276772659
1,estacionaria,150,225.2448276772659
1,estacionaria,151,225.2448276772659
1,estacionaria,152,225.2448276772659
1,estacionaria,153,225.2448276772659
1,estacionaria,154,225.2448276772659
1,estacionaria,155,225.2448276772659
1,estacionaria,156,225.2448276772659
1,estacionaria,157,225.2448276772659
1,estacionaria,158,225.2448276772659
1,estacionaria,159,225.2448276772659
1,estacionaria,160,225.2448276772659
1,estacionaria,161,225.2448276772659
1,estacionaria,162,225.2448276772659
1,estacionaria,163,225.2448276772659
1,estacionaria,164,225.2448276772659
1,estacionaria,165,225.2448276772659
1,estacionaria,166,225.2448276772659
1,estacionaria,167,225.2448276772659
1,estacionaria,168,225.2448276772659
1,estacionaria,169,225.2448276772659
1,estacionaria,170,225.2448276772659
1,estacionaria,171,225.2448276772659
1,estacionaria,172,225.2448276772659
1,estacionaria,173,225.2448276772659
1,estacionaria,174,225.2448276772659
1,estacionaria,175,225.2448276772659
1,estacionaria,176,225.2448276772659
1,estacionaria,177,225.2448276772659
1,estacionaria,178,225.2448276772659
1,estacionaria,179,225.2448276772659
1,estacionaria,180,225.2448276772659
1,estacionaria,181,225.2448276772659
1,estacionaria,182,225.2448276772659
1,estacionaria,183,225.2448276772659
1,estacionaria,184,225.2448276772659
1,estacionaria,185,225.2448276772659
1,estacionaria,186,225.2448276772659
1,estacionaria,187,225.2448276772659
1,estacionaria,188,225.2448276772659
1,estacionaria,189,225.2448276772659
1,estacionaria,190,225.2448276772659
1,estacionaria,191,225.2448276772659
1,estacionaria,192,225.2448276772659
1,estacionaria,193,225.2448276772659
1,estacionaria,194,225.2448276772659
1,estacionaria,195,225.2448276772659
1,estacionaria,196,225.2448276772659
1,estacionaria,197,225.2448276772659
1,estacionaria,198,225.2448276772659
1,estacionaria,199,225.2448276772659
1,estacionaria,200,225.2448276772659
1,estacionaria,201,225.2448276772659
1,estacionaria,202,225.2448276772659
1,estacionaria,203,225.2448276772659
1,estacionaria,204,225.2448276772659
1,estacionaria,205,225.2448276772659
1,estacionaria,206,225.2448276772659
1,estacionaria,207,225.2448276772659
1,estacionaria,208,225.2448276772659
1,estacionaria,209,225.2448276772659
1,estacionaria,210,225.2448276772659
1,estacionaria,211,225.2448276772659
1,estacionaria,212,225.2448276772659
1,estacionaria,213,225.2448276772659
1,estacionaria,214,225.2448276772659
1,estacionaria,215,225.2448276772659
1,estacionaria,216,225.2448276772659
1,estacionaria,217,225.2448276772659
1,estacionaria,218,225.2448276772659
1,estacionaria,219,225.2448276772659
1,estacionaria,220,225.2448276772659
1,estacionaria,221,225.2448276772659
1,estacionaria,222,225.2448276772659
1,estacionaria,223,225.2448276772659
1,estacionaria,224,225.2448276772659
1,estacionaria,225,225.2448276772659
1,estacionaria,226,225.2448276772659
1,estacionaria,227,225.2448276772659
1,estacionaria,228,225.2448276772659
1,estacionaria,229,225.2448276772659
1,estacionaria,230,225.2448276772659
1,estacionaria,231,225.2448276772659
1,estacionaria,232,225.2448276772659
1,estacionaria,233,225.2448276772659
1,estacionaria,234,225.2448276772659
1,estacionaria,235,225.2448276772659
1,estacionaria,236,225.2448276772659
1,estacionaria,237,225.2448276772659
1,estacionaria,238,225.2448276772659
1,estacionaria,239,225.2448276772659
1,estacionaria,240,225.2448276772659
1,estacionaria,241,225.2448276772659
1,estacionaria,242,225.2448276772659
1,estacionaria,243,225.2448276772659
1,estacionaria,244,225.2448276772659
1,estacionaria,245,225.2448276772659
1,estacionaria,246,225.2448276772659
1,estacionaria,247,225.2448276772659
1,estacionaria,248,225.2448276772659
1,estacionaria,249,225.2448276772659
1,estacionaria,250,225.2448276772659
1,estacionaria,251,225.2448276772659
1,estacionaria,252,225.2448276772659
1,estacionaria,253,225.2448276772659
1,estacionaria,254,225.2448276772659
1,estacionaria,255,225.2448276772659
2,estacionaria,0,433.0059703561343
2,estacionaria,1,433.0059703561343
2,estacionaria,2,433.0059703561343
2,estacionaria,3,433.0059703561343
2,estacionaria,4,433.0059703561343
2,estacionaria,5,433.0059703561343
2,estacionaria,6,433.0059703561343
2,estacionaria,7,433.0059703561343
2,estacionaria,8,433.0059703561343
2,estacionaria,9,433.0059703561343
2,estacionaria,10,433.0059703561343
2,estacionaria,11,433.0059703561343
2,estacionaria,12,433.0059703561343
2,estacionaria,13,433.0059703561343
2,estacionaria,14,433.0059703561343
2,estacionaria,15,433.0059703561343
2,estacionaria,16,433.0059703561343
2,estacionaria,17,433.0059703561343
2,estacionaria,18,433.0059703561343
2,estacionaria,19,433.0059703561343
2,estacionaria,20,433.0059703561343
2,estacionaria,21,433.0059703561343
2,estacionaria,22,433.0059703561343
2,estacionaria,23,433.0059703561343
2,estacionaria,24,433.0059703561343
2,estacionaria,25,433.0059703561343
2,estacionaria,26,433.0059703561343
2,estacionaria,27,433.0059703561343
2,estacionaria,28,433.0059703561343
2,estacionaria,29,433.0059703561343
2,estacionaria,30,433.0059703561343
2,estacionaria,31,433.0059703561343
2,estacionaria,32,433.0059703561343
2,estacionaria,33,433.0059703561343
2,estacionaria,34,433.0059703561343
2,estacionaria,35,433.0059703561343
2,estacionaria,36,433.0059703561343
2,estacionaria,37,433.0059703561343
2,estacionaria,38,433.0059703561343
2,estacionaria,39,433.0059703561343
2,estacionaria,40,433.0059703561343
2,estacionaria,41,433.0059703561343
2,estacionaria,42,433.0059703561343
2,estacionaria,43,433.0059703561343
2,estacionaria,44,433.0059703561343
2,estacionaria,45,433.0059703561343
2,estacionaria,46,433.0059703561343
2,estacionaria,47,433.0059703561343
2,estacionaria,48,433.0059703561343
2,estacionaria,49,433.0059703561343
2,estacionaria,50,433.0059703561343
2,estacionaria,51,433.0059703561343
2,estacionaria,52,433.0059703561343
2,estacionaria,53,433.0059703561343
2,estacionaria,54,433.0059703561343
2,estacionaria,55,433.0059703561343
2,estacionaria,56,433.0059703561343
2,estacionaria,57,433.0059703561343
2,estacionaria,58,433.0059703561343
2,estacionaria,59,433.0059703561343
2,estacionaria,60,433.0059703561343
2,estacionaria,61,433.0059703561343
2,estacionaria,62,433.0059703561343
2,estacionaria,63,433.0059703561343
2,estacionaria,64,433.0059703561343
2,estacionaria,65,433.0059703561343
2,estacionaria,66,433.0059703561343
2,estacionaria,67,433.0059703561343
2,estacionaria,68,433.0059703561343
2,estacionaria,69,433.0059703561343
2,estacionaria,70,433.0059703561343
2,estacionaria,71,433.0059703561343
2,estacionaria,72,433.0059703561343
2,estacionaria,73,433.0059703561343
2,estacionaria,74,433.0059703561343
2,estacionaria,75,433.0059703561343
2,estacionaria,76,433.0059703561343
2,estacionaria,77,433.0059703561343
2,estacionaria,78,433.0059703561343
2,estacionaria,79,433.0059703561343
2,estacionaria,80,433.0059703561343
2,estacionaria,81,433.0059703561343
2,estacionaria,82,433.0059703561343
2,estacionaria,83,433.0059703561343
2,estacionaria,84,433.0059703561343
2,estacionaria,85,433.0059703561343
2,estacionaria,86,433.0059703561343
2,estacionaria,87,433.0059703561343
2,estacionaria,88,433.0059703561343
2,estacionaria,89,433.0059703561343
2,estacionaria,90,433.0059703561343
2,estacionaria,91,433.0059703561343
2,estacionaria,92,433.0059703561343
2,estacionaria,93,433.0059703561343
2,estacionaria,94,433.0059703561343
2,estacionaria,95,433.0059703561343
2,estacionaria,96,433.0059703561343
2,estacionaria,97,433.0059703561343
2,estacionaria,98,433.0059703561343
2,estacionaria,99,433.0059703561343
2,estacionaria,100,433.0059703561343
2,estacionaria,101,433.0059703561343
2,estacionaria,102,433.0059703561343
2,estacionaria,103,433.0059703561343
2,estacionaria,104,433.0059703561343
2,estacionaria,105,433.0059703561343
2,estacionaria,106,433.0059703561343
2,estacionaria,107,433.0059703561343
2,estacionaria,108,433.0059703561343
2,estacionaria,109,433.0059703561343
2,estacionaria,110,433.0059703561343
2,estacionaria,111,433.0059703561343
2,estacionaria,112,433.0059703561343
2,estacionaria,113,433.0059703561343
2,estacionaria,114,433.0059703561343
2,estacionaria,115,433.0059703561343
2,estacionaria,116,433.0059703561343
2,estacionaria,117,433.0059703561343
2,estacionaria,118,433.0059703561343
2,estacionaria,119,433.0059703561343
2,estacionaria,120,433.0059703561343
2,estacionaria,121,433.0059703561343
2,estacionaria,122,433.0059703561343
2,estacionaria,123,433.0059703561343
2,estacionaria,124,433.0059703561343
2,estacionaria,125,433.0059703561343
2,estacionaria,126,433.0059703561343
2,estacionaria,127,433.0059703561343
2,estacionaria,128,433.0059703561343
2,estacionaria,129,433.0059703561343
2,estacionaria,130,433.0059703561343
2,estacionaria,131,433.0059703561343
2,estacionaria,132,433.0059703561343
2,estacionaria,133,433.0059703561343
2,estacionaria,134,433.0059703561343
2,estacionaria,135,433.0059703561343
2,estacionaria,136,433.0059703561343
2,estacionaria,137,433.0059703561343
2,estacionaria,138,433.0059703561343
2,estacionaria,139,433.0059703561343
2,estacionaria,140,433.0059703561343
2,estacionaria,141,433.0059703561343
2,estacionaria,142,433.0059703561343
2,estacionaria,143,433.0059703561343
2,estacionaria,144,433.0059703561343
2,estacionaria,145,433.0059703561343
2,estacionaria,146,433.0059703561343
2,estacionaria,147,433.0059703561343
2,estacionaria,148,433.0059703561343
2,estacionaria,149,433.0059703561343
2,estacionaria,150,433.0059703561343
2,estacionaria,151,433.0059703561343
2,estacionaria,152,433.0059703561343
2,estacionaria,153,433.0059703561343
2,estacionaria,154,433.0059703561343
2,estacionaria,155,433.0059703561343
2,estacionaria,156,433.0059703561343
2,estacionaria,157,433.0059703561343
2,estacionaria,158,433.0059703561343
2,estacionaria,159,433.0059703561343
2,estacionaria,160,433.0059703561343
2,estacionaria,161,433.0059703561343
2,estacionaria,162,433.0059703561343
2,estacionaria,163,433.0059703561343
2,estacionaria,164,433.0059703561343
2,estacionaria,165,433.0059703561343
2,estacionaria,166,433.0059703561343
2,estacionaria,167,433.0059703561343
2,estacionaria,168,433.0059703561343
2,estacionaria,169,433.0059703561343
2,estacionaria,170,433.0059703561343
2,estacionaria,171,433.0059703561343
2,estacionaria,172,433.0059703561343
2,estacionaria,173,433.0059703561343
2,estacionaria,174,433.0059703561343
2,estacionaria,175,433.0059703561343
2,estacionaria,176,433.0059703561343
2,estacionaria,177,433.0059703561343
2,estacionaria,178,433.0059703561343
2,estacionaria,179,433.0059703561343
2,estacionaria,180,433.0059703561343
2,estacionaria,181,433.0059703561343
2,estacionaria,182,433.0059703561343
2,estacionaria,183,433.0059703561343
2,estacionaria,184,433.0059703561343
2,estacionaria,185,433.0059703561343
2,estacionaria,186,433.0059703561343
2,estacionaria,187,433.0059703561343
2,estacionaria,188,433.0059703561343
2,estacionaria,189,433.0059703561343
2,estacionaria,190,433.0059703561343
2,estacionaria,191,433.0059703561343
2,estacionaria,192,433.0059703561343
2,estacionaria,193,433.0059703561343
2,estacionaria,194,433.0059703561343
2,estacionaria,195,433.0059703561343
2,estacionaria,196,433.0059703561343
2,estacionaria,197,433.0059703561343
2,estacionaria,198,433.0059703561343
2,estacionaria,199,433.0059703561343
2,estacionaria,200,433.0059703561343
2,estacionaria,201,433.0059703561343
2,estacionaria,202,433.0059703561343
2,estacionaria,203,433.0059703561343
2,estacionaria,204,433.0059703561343
2,estacionaria,205,433.0059703561343
2,estacionaria,206,433.0059703561343
2,estacionaria,207,433.0059703561343
2,estacionaria,208,433.0059703561343
2,estacionaria,209,433.0059703561343
2,estacionaria,210,433.0059703561343
2,estacionaria,211,433.0059703561343
2,estacionaria,212,433.0059703561343
2,estacionaria,213,433.0059703561343
2,estacionaria,214,433.0059703561343
2,estacionaria,215,433.0059703561343
2,estacionaria,216,433.0059703561343
2,estacionaria,217,433.0059703561343
2,estacionaria,218,433.0059703561343
2,estacionaria,219,433.0059703561343
2,estacionaria,220,433.0059703561343
2,estacionaria,221,433.0059703561343
2,estacionaria,222,433.0059703561343
2,estacionaria,223,433.0059703561343
2,estacionaria,224,433.0059703561343
2,estacionaria,225,433.0059703561343
2,estacionaria,226,433.0059703561343
2,estacionaria,227,433.0059703561343
2,estacionaria,228,433.0059703561343
2,estacionaria,229,433.0059703561343
2,estacionaria,230,433.0059703561343
2,estacionaria,231,433.0059703561343
2,estacionaria,232,433.0059703561343
2,estacionaria,233,433.0059703561343
2,estacionaria,234,433.0059703561343
2,estacionaria,235,433.0059703561343
2,estacionaria,236,433.0059703561343
2,estacionaria,237,433.0059703561343
2,estacionaria,238,433.0059703561343
2,estacionaria,239,433.0059703561343
2,estacionaria,240,433.0059703561343
2,estacionaria,241,433.0059703561343
2,estacionaria,242,433.0059703561343
2,estacionaria,243,433.0059703561343
2,estacionaria,244,433.0059703561343
2,estacionaria,245,433.0059703561343
2,estacionaria,246,433.0059703561343
2,estacionaria,247,433.0059703561343
2,estacionaria,248,433.0059703561343
2,estacionaria,249,433.0059703561343
2,estacionaria,250,433.0059703561343
2,estacionaria,251,433.0059703561343
2,estacionaria,252,433.0059703561343
2,estacionaria,253,433.0059703561343
2,estacionaria,254,433.0059703561343
2,estacionaria,255,433.0059703561343
3,estacionaria,0,353.1971743843851
3,estacionaria,1,353.1971743843851
3,estacionaria,2,353.1971743843851
3,estacionaria,3,353.1971743843851
3,estacionaria,4,353.1971743843851
3,estacionaria,5,353.1971743843851
3,estacionaria,6,353.1971743843851
3,estacionaria,7,353.1971743843851
